reviewerID,name,location,yelpJoinDate,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount
ywJC1uVga5N4Z52UJ5xT2g,Michele G.,"Chicago, IL",November 2009,0,7,0,6,0,2,0,0,0
4gZVrtGRi0HjvVuCfehqng,Laura D.,"Waterford, MI",October 2011,3,5,0,2,0,1,0,1,0
hj6ievYu-PLq8pFGV7O7ng,Tina C.,"Pleasanton, CA",May 2011,0,2,0,1,0,0,0,0,0
o15SFerEo23dMSiY_P2xEw,Jennifer C.,"Saint Louis, MO",May 2011,5,39,0,21,15,1,5,0,1
t-6ij_-k6k4t76lFEBDhsQ,lois pidge c.,"Cook, IL",July 2009,1,19,2,17,1,19,0,0,0
Y4mA0TIKEJSXzM1opwuZxA,Bill G.,"Chicago, IL",December 2008,8,11,0,17,9,9,0,0,0
qIqHUdv0tl9QlaOaZGvz0A,Debbie O.,"Los Angeles, CA",January 2011,132,137,0,161,102,88,54,0,2
k7h69BeJL8aCr8DInReg-g,Marisa D.,"Chicago, IL",July 2011,24,8,0,2,2,0,0,0,0
XUjGcCAOHkAp96LQPWy7Ew,Cera Cera S.,"Chicago, IL",January 2009,115,13,3,9,4,2,1,0,0
uI_HfqK95OZuFsN5jt5FKQ,Dani angel C.,"Eden Prairie, MN",October 2011,0,6,0,0,1,0,1,2,0
7rpV44axXMFgxCVB5nNAUg,Kyle Mark M.,"Chicago, IL",January 2009,2,7,1,5,0,5,0,1,0
6TzOBLe5AaVgrKZYgKqprA,Steven LeSo S.,"Noblesville, IN",September 2011,7,7,1,0,1,0,1,4,0
tRm3CTYE3hxkos03nyGQAA,Michelle R.,"Chicago, IL",November 2008,8,8,0,2,0,0,0,0,0
Q-TIgGZU_pvQW1OZdI4vhQ,Susan Sassy sc P.,"Chicago, IL",March 2011,16,1,0,0,0,0,0,1,0
y7yK2KDb_C_xG-RBpVpslA,Jessica The Displaced New Yorker K.,"Boston, MA",October 2008,159,338,28,261,125,98,163,21,13
NcPO7nQW5dIzlbYOdHF3Lw,patty b.,"Chicago, IL",August 2009,0,3,0,4,1,1,0,0,0
FYSPOnmrtQoT2VNMLfJjLg,Samuel B.,"Eugene, OR",September 2010,1,2,0,2,1,0,0,0,0
ZfrnIkV35qvvmETGzLN-pg,Cindy Mad Scientist E.,"Los Angeles, CA",April 2008,17,198,3,177,70,30,16,0,1
v2mXSYqE5iQLGsb1ouRL1A,Adriana L.,"Chicago, IL",October 2008,1,5,0,3,2,0,0,0,0
LRUAUN23yO5lxb2lARcieA,Sarah L.,"Chicago, IL",December 2011,0,3,0,1,0,0,0,0,0
eISP0DUS_fICXiN1qLJZ8g,Jenny K.,"Ann Arbor, MI",October 2009,13,40,4,67,45,47,11,4,2
J0jgDlOxKm-Pv2K3Bho7Hg,Karen K.,"Chicago, IL",November 2005,11,25,1,32,22,24,13,0,2
Ga7oNAzjMqvhcKhfUfH9kg,Christine C.,"Chicago, IL",October 2010,0,2,1,4,0,0,0,0,0
i6nzTfZ8TRckJOGgZIpr5Q,Kaitlin D.,"Cleveland, OH",June 2010,65,292,36,350,166,205,109,2,4
zs4uBjUAsmWac_5CyazXMQ,Peter A.,"Chicago, IL",October 2010,2,6,0,5,2,0,0,0,0
im43wY9j3MrcBqbeL6qDfQ,Madeleine A.,"Chicago, IL",February 2012,0,9,0,1,0,1,0,0,0
OImOH0ipOTtT3DuDMICTdQ,elaina b.,IL,March 2007,10,29,3,179,49,24,5,0,0
-t1OvDZS6xXviFshfREtSg,Cody L.,"Washington, DC",January 2011,32,19,0,4,2,4,3,4,0
3xgKhuCzn0E5pFvMBc43iw,Monica U.,"Chicago, IL",May 2010,3,1,0,0,0,0,0,0,0
tg9ACzd3q2w0mXSoLVaaCA,Shen L.,"Chicago, IL",April 2010,5,3,0,2,1,1,0,0,0
3tWiu9OiCcdiguUjrTQIcg,l t.,"Chicago, IL",April 2011,1,3,0,0,0,1,0,0,0
SfX6Ecl_HdpuK-rUAJly9g,"Veronica So little time, so much to SAY! Q.","Dallas, TX",December 2010,197,8,0,7,1,0,6,35,1
73VYvsKxKEZ0XOjV3iVx-A,Kimberley H.,"Chicago, IL",January 2010,0,1,0,0,0,0,0,0,0
3sdeeb1ewoUHsQZC25ji-A,Michael K.,"Chicago, IL",March 2009,0,5,0,6,4,0,0,0,0
ujS3GRfB8QX1g5JiCpn-Ag,Michael The Straw R.,"Encino, CA",April 2010,2,24,1,9,4,5,2,0,1
CRhCJTN0KHLRuSXxuVhRUg,Ryan M.,"Chicago, IL",August 2010,0,4,0,4,0,0,0,0,0
RfkyC2fkLFaYOVMdfL6Qew,John Gea G.,"Chicago, IL",July 2010,47,7,0,11,3,3,1,0,1
jN1AiTbCPVTfdP9Ji14_Ig,Deborah P.,"Chicago, IL",September 2011,0,1,0,0,0,0,0,0,0
eeh67dDEZcJ14sU7igbbWw,P aManoftheNorth P.,"Chicago, IL",September 2006,0,14,0,8,4,5,1,0,0
3pyi2amTB40v8KweHYxGVA,Andy Bungy B.,"Chicago, IL",April 2012,0,1,0,0,0,0,0,0,0
gHAKsVwC1Q6EFjzpvz6C_g,Jay Jay Duret D.,"San Francisco, CA",September 2011,5,18,1,52,43,132,16,0,6
UQ8gxoGLuwzlrutfCQXVdQ,Jason G.,"Chicago, IL",October 2009,116,26,1,32,15,14,23,12,1
e2CWfzob-Fs5T86_hnttjw,Francesca L.,"Chicago, IL",June 2010,1,13,0,0,0,0,1,0,0
MYl-0GF4EvIkpW4uckx0yA,Brian Somehow No Longer Elite M.,"Chicago, IL",June 2008,142,121,8,269,222,174,128,8,6
vEGpzYaLp2mK_4cx1CIdDw,Laura F.,"Chicago, IL",November 2009,1,23,2,32,5,10,1,0,0
QG6bfDsKMS7xBo-eDnX-Ew,Ernie C.,"Apopka, FL",June 2010,6,136,23,67,13,116,12,0,2
Kv-D9zdGvlJmiYVMRLHS6g,Kaitlin S.,"Uptown, Chicago, IL",December 2011,0,3,0,0,0,0,0,0,0
K8rs_mDMl03GPOUuJzXPxA,MJ elef-ino P.,"Chicago, IL",December 2008,3,14,0,27,13,13,4,0,0
tp4JWhNFnfI_TIdPPTRiYg,Kriss S.,"Chicago, IL",May 2008,61,137,8,214,110,120,34,5,1
rWKIpr0jPBr11ho_pm1rtA,Gerardo Djay Rage H.,"Chicago, IL",February 2006,208,15,1,27,3,17,5,120,1
30uf4qsB9RAqZFMiJG9-sw,gabriel The Omnivore's Omnivore m.,"Decatur, GA",February 2006,75,86,27,81,45,28,36,41,0
o9G13Wed544bXc4BZDkccQ,Cullen Rizo H.,"Minneapolis, MN",February 2010,17,118,15,184,60,43,45,0,5
dVLpmVuxREIzDc0TIiKmfw,Jenn K.,IL,January 2007,9,61,6,99,57,44,14,3,3
XY1l7g3axUCiiADD2zAEow,Michael R.,"Saint Louis, MO",January 2008,7,12,0,19,15,9,5,0,1
TrQm2YdXxwTzzS424n7q0g,Akila C.,"Saratoga, CA",July 2011,0,20,0,6,3,1,0,5,0
4mvSXtxKRAQY1858jDBfHw,Mary Beth K.,"Chicago, IL",January 2008,13,29,0,48,37,34,34,0,4
elRzd6-3xVUfH9VNphCBxg,Eric T.,"Oak Park, IL",February 2006,9,16,2,20,7,7,1,0,1
9pkKGqEIFZQyEQEaGQP2Ww,Max W.,"Chicago, IL",September 2010,0,4,0,10,0,2,0,0,0
IVANsrRJv-WxO4xGP0Y50Q,Taylor Z.,"Chicago, IL",December 2011,14,3,0,2,0,0,0,0,0
59XiTZxWViaah_GhyV1OFQ,Anna G.,"Chicago, IL",April 2010,4,2,0,1,0,0,0,0,0
JGtpGMcP2XVr3v9e3xLO8g,Janet happy tree hugger W.,"Chicago, IL",April 2008,189,138,19,573,399,163,311,3,10
C3eurhCrfnDvJAvai9Qw5w,J R.,"Chicago, IL",October 2009,1,3,0,7,4,1,0,0,0
Ai_zBy53uS5776adFPtsUQ,Maggie S.,"Chicago, IL",September 2011,0,8,0,2,0,0,0,0,0
prodp8NJjBco5ekTVZ9SqQ,Greta ars.rhetorica W.,"Lawrence, KS",November 2010,2,20,2,22,15,7,10,0,0
B4IH5gSc4WVl5BcxwrVbFg,Julie jules A.,"Chicago, IL",August 2009,4,37,1,44,14,13,1,0,1
5CSsZbbcBK4JJcRraGjYXA,Ermin Darchangel M.,"Chicago, IL",October 2007,199,3,0,1,0,1,7,4,3
LikjsxDnVVpMbFkTaYgr_w,Norman R.,"Chicago, IL",March 2009,5,33,3,5,0,2,0,0,0
Ey_LbvkpsGAECYM_cP_3Jw,Erica K.,"Chicago, IL",August 2006,3,20,2,46,12,11,7,0,0
3DwuRAnUxmqjSAo3QvsRZw,Justin H.,"Chicago, IL",September 2007,14,20,0,44,38,48,8,0,1
7DZs200n2iFbW6PLTWQ43g,Cynthia B.,"Chicago, IL",August 2010,12,11,1,8,5,3,12,15,0
8moORij0GNst25t1UsYwzA,Christina H.,"Downers Grove, IL",March 2011,69,76,6,45,11,2,3,0,2
qCfazh_kPaOzjB1v81gWlA,Tasha Perfect Contradiction C.,"Chicago, IL",January 2009,13,12,1,29,23,19,7,0,2
nSn72XC4tCKtouF8N3HiJQ,Jimmy Jazzercise S.,"Chicago, IL",February 2009,1,20,0,20,17,12,7,0,0
mDvh80UJJGhAfwEXUW10iA,Nelson B.,"Los Angeles, CA",August 2006,16,36,10,42,30,20,11,0,1
m610adhDmUY5QozAuPW7yQ,Michael LAZERBEAST L.,"Allston, MA",February 2007,291,149,21,433,399,636,339,0,15
khMPYiZuCT-zx2mhSL8YMA,J O.,"Chicago, IL",June 2008,0,2,0,1,0,0,0,0,0
ZKXgI53kSLL-XLnVvH8ZIg,Vinny N.,"Manhattan, NY",May 2009,19,44,0,53,12,11,3,0,3
h6sRjwnrBe3SUOmlQe2Ipw,Nancy V.,"Chicago, IL",June 2009,2,14,1,7,1,0,1,0,0
FHv5ELCBBf_7eUwJhEyuaw,L M R.,"Boulder, CO",July 2007,16,35,7,73,15,21,5,1,1
2-zJf-09xDOQfiuglnV8pw,Shannon C.,"Chicago, IL",April 2007,18,12,1,12,8,19,2,0,0
_dkS9vKJ0jDyir1-PKvNdw,Anne In a Van V.,"Chicago, IL",April 2008,0,17,0,6,3,3,2,0,0
B02L7SmQLeGGWR6DJo7I_w,Jojo Ultimate Foodie J.,"Cook, IL",October 2009,254,24,3,46,24,11,34,1,4
VjaSYBVJcLzbDoyj4LGWRQ,Travis J.,"Kansas City, MO",August 2010,63,9,0,18,9,1,2,0,3
X-OdRjxj99Rev3ozS596gg,Michael 75Believers F.,"Chicago, IL",June 2011,0,2,0,1,1,2,0,0,0
UCs8KfwD14PlBvo3SqUdwQ,Omar A.,"Chicago, IL",July 2011,0,9,0,1,0,0,0,0,0
qIDy9zJfCuqxy6A3exPe_w,Jeanne NOM C.,"San Francisco, CA",September 2008,187,554,2,688,473,382,131,5,18
1IqicHIwRvjl83yGVhIooA,Rilindo always scampering around F.,"Chicago, IL",August 2006,495,252,80,377,298,209,160,25,8
JOyac4C1U9aLaR9d_wglUQ,Courtney L.,"Kansas City, MO",December 2010,0,3,0,0,2,0,0,0,0
YhppmyT6Lym5ZU0w4wc1pQ,Kolyan D.,"Chicago, IL",October 2009,57,32,0,19,3,4,1,0,1
0B2yPLHAs2bRoRgaMjqKLw,Catherine T.,"Sunnyvale, CA",April 2007,43,33,1,49,6,20,3,0,0
wBr9wRqyqtQXFSqjcjPL4A,Kevin logistics Man O.,"St. Joseph, MI",January 2010,12,54,6,36,9,8,0,23,0
G7L5zzX6CMjC9rPulntYPg,Amanda Blonde Girl T.,"Chicago, IL",March 2008,41,99,17,127,79,90,35,1,2
9w5x-FWxhL3k2JaKqZ3QAA,Jessica S.,"Chicago, IL",September 2010,11,34,0,22,14,12,3,0,0
TK7208ZMWAERUUY2dEtD6w,hilary wine and butterflies c.,"Phoenix, AZ",March 2009,86,174,5,279,123,71,53,4,6
1aMKy38-a1PYl0krc87orA,Rhea V.,"Chicago, IL",September 2007,0,17,0,14,7,5,0,0,0
5JirrgcCz9RMAdlRpM8PiA,Jenny Jenny H. H.,"Chicago, IL",March 2008,1,10,2,3,2,1,1,0,1
qwmrOiTgdAb0TIbwg7GLVQ,beryl l.,"Los Angeles, CA",November 2006,12,25,6,81,21,14,10,3,3
lllDSyqPcszsWlyQLJLf0w,Andrea Drea R.,"Chicago, IL",February 2011,19,9,2,14,6,2,0,1,2
5KlDquzze4I6wzMw0o1o8w,Jen S.,"San Diego, CA",July 2007,7,53,3,45,19,22,14,0,0
DtzsQUNeML-crVdRd5D5Iw,Jenna Home Slice D.,IL,January 2007,22,101,10,130,55,40,29,0,2
CTSloi8dGDM7cr3xZXD5jQ,Chad D.,"Chicago, IL",August 2007,9,23,0,29,10,1,4,0,0
bGysaDn3BxeWRjRUlSghbg,Stephanie F.,"Chicago, IL",March 2008,16,36,1,60,21,19,14,0,2
CbgJGYFpoZ4xoBRDMNgCTQ,Fred S.,"Birmingham, MI",December 2006,7,29,1,41,12,13,4,0,1
7WT_zyky7QP9OKs5_xSTSA,Fern Buttercup D.,"Los Angeles, CA",August 2006,97,426,28,279,196,145,28,0,10
o4hcF-dNYwaIIE1jP6zmlw,Alison the devious chronicler E.,"Lake Forest, IL",June 2008,31,70,7,104,47,56,32,0,3
DPPRMPwVbhkUwyi6OHZjsg,The C.,"Los Angeles, CA",July 2006,33,47,6,123,56,202,17,0,7
0ZvvFyeLM8wzRm_CX21UDw,Christy H.,"Venice, CA",June 2008,9,27,1,27,13,3,5,0,2
FlhZYUEhfpfm0Ynxacftwg,Kate G.,"Philadelphia, PA",July 2010,58,63,5,54,36,89,6,36,2
c-uhkV2SP2RAC-riXxPLIQ,Miss Bri D.,"Chicago, IL",May 2011,0,6,0,1,0,0,0,0,0
x8BXj69dNc_Wi7v1tdQrTw,Atul AJ J.,"Chicago, IL",July 2009,21,7,0,13,4,4,0,0,2
LZAR6KbJdnFFP28VZIAeSw,Jess E.,"San Diego, CA",August 2009,12,11,0,12,12,5,0,0,1
8Zn1ur3uv641xf6F5N28-g,Jessica B.,"Chicago, IL",January 2009,3,40,5,34,24,19,8,0,0
XwsIKcnkhyyJkrAnvpMqzA,Jenna C.,"Gold Coast, Chicago, IL",October 2006,7,20,2,19,9,5,2,0,1
1urSTr4ysAiekZ9P3C7tNg,Chrissy F.,"New York, NY",October 2006,36,43,8,85,65,50,28,1,3
1BrP4ALwPLGrnRDWCcFc-A,Amy F.,"Oak Park, IL",February 2011,12,1,0,0,0,0,0,0,0
_apCOddyBZBImQgGu3Hm7A,Kory The Foodie R.,"Vallejo, CA",August 2008,50,93,7,81,18,13,9,11,1
0qQXako5doigx3X7J2r5xA,Brice B.,"Portland, OR",January 2008,152,232,27,1299,1123,1265,914,49,16
AuXICYKDCopDrvjy72UVfw,Michael Bleemus H.,"Fairview Heights, IL",December 2005,20,143,49,175,57,34,68,8,5
mVX994rBlLzWugN-gjwZfQ,Andrew Born Elite M.,"New York, NY",August 2006,125,170,2,217,155,157,87,0,8
duymKKwUruH8GwbvcaFd0w,gene yes that's really my middle initial x.,"San Francisco, CA",July 2005,311,847,122,692,513,342,343,49,36
Nvz4EVQCX3u8mG8Ne_-XBA,Michael Bear down! S.,"Chicago, IL",October 2007,12,47,14,43,33,32,15,0,0
X_58E12RAHzrWAbkbBbCbg,Liz O.,"Chicago, IL",September 2008,35,40,5,36,24,7,25,0,4
xMHeaSd7cJWf4po4uormyg,Ashley S.,"Chicago, IL",January 2011,0,13,0,10,3,5,0,0,0
4M5-v2QHv3Zx0_gljn-PHQ,Tara A.,"Encinitas, CA",September 2007,48,24,2,41,23,15,10,34,4
78Eoa-euutxKHAWbaNOl1A,Jody Y.,"Los Angeles, CA",June 2008,10,70,0,60,33,29,9,0,4
xrv3DcyASxXSpnoUh3AXsg,Jolene H.,"Vancouver, BC",January 2007,19,75,3,89,39,17,24,0,4
JViZ3zPWvn_2C5i4xByGRg,Joseph Wannabe food critic W.,"Detroit, MI",March 2010,6,31,2,52,32,15,12,0,0
IC7S35ruUNvXIWBhf2uDsA,David D.,"Chicago, IL",October 2010,1,6,0,0,0,2,0,0,0
XUysf9wAbslGyOvu49OXUw,M K.,"Chicago, IL",December 2006,1,22,1,84,12,21,0,0,0
dQcbaZA8Id5gCPB6kKN5tw,Vanessa Lawyer to the starssssss T.,"Miami, FL",August 2010,22,3,0,5,0,2,1,0,0
FcA47aB1wLyLEdOJpsUABQ,Rich C.,"Henderson, NV",June 2007,6,13,0,16,6,9,2,0,0
22Q64UH2Ix71dL4gtnyX0A,russ f.,"Atlanta, GA",March 2010,0,3,0,9,2,0,0,0,0
x84Oo36oiw4C3_2r6dar7Q,Gabrielle P.,"La Jolla, CA",January 2011,52,33,0,39,17,11,3,13,1
I7ZWIW2HQmAU3978WGZoow,Kenneth A.,"Chicago, IL",May 2008,2,12,0,17,11,9,1,0,0
VoACZ9ekY9hkbnYhnyQysw,Andy Rabid Panda K.,"Chicago, IL",February 2007,4,15,0,27,13,16,1,0,1
yVmLGreHbUyIsqtlZi7I4g,cricket c.,"Boston, MA",October 2007,2,35,0,34,14,2,5,0,2
2nc-ihnmkUR8mINbNR7zHw,Stacy T.,"Chicago, IL",June 2007,4,27,1,32,8,5,5,0,0
hmONjtOVDr7_MmAMcbC_bA,Sahana U.,"Cupertino, CA",December 2010,134,125,8,147,63,67,41,95,6
KMjWAm4_4qpz71BSq1myaQ,Jay A.,"Traverse City, MI",December 2006,16,156,27,188,87,30,24,3,2
G3mkmenW82VQm38tgok0xw,Terri M.,"Chicago, IL",September 2008,3,9,0,22,7,8,2,0,0
S0QC-ISbIH23_v9rvD4Msw,Erika S.,"Chicago, IL",February 2008,12,15,0,17,5,7,1,0,0
Lg9uUgDBP-V2hsedyC8tNg,Garry P.,"Mississauga, ON",May 2012,0,6,0,0,0,0,0,0,0
0Azp_SdUc3JtGFW-nPk8NA,Honest Honest Abe A.,"Chicago, IL",July 2011,1,44,9,58,4,11,1,0,1
J_aRsTTafdWsO8wUq44-Rw,Andrea L.,"Boston, MA",March 2009,3,10,0,6,1,1,2,0,0
en3JOipkk2YwI4mogxMLPg,L. Lovelyday A.,"Stockbridge, GA",September 2011,0,11,1,11,3,0,0,0,0
3b8-EzjVSxQoQ9pUgc8xaw,Billy Cooler Than a Polar Bears Toenails C.,"Chicago, IL",September 2008,4,22,1,25,2,17,2,4,0
XUKP762zpoe1_aLmU6rGNw,Nick R.,"Chicago, IL",April 2008,3,6,0,13,6,5,2,0,1
ohsL6aKdwcRjc7Wc6Wloog,Theresa L.,"Union City, CA",January 2008,115,140,2,119,44,38,14,164,3
8q0uw8WVe4BzAJN-IPtdTw,Ed H.,"Chicago, IL",February 2006,14,29,8,46,8,11,6,0,0
60KUnvEUvXP3mXPY7ByRmA,Zachary M.,"Chicago, IL",February 2008,5,6,0,7,3,4,1,0,0
2351wxSAzY0wDvDjaUFreA,Andrew S.,"Chicago, IL",May 2010,2,3,0,1,0,1,0,0,0
SZSeUYyBqihAHGjB6kT9aA,Sarah R.,"Norwood Park, Chicago, IL",January 2012,0,4,0,1,0,1,0,0,0
xH8acMxTvsJsMkqHMqI4xQ,Charles L.,"New York, NY",August 2006,0,37,3,38,17,3,0,0,0
npslKn5yrC-4lq8TPu2ivg,Andrea M.,"Chicago, IL",June 2010,4,15,0,12,6,2,1,0,2
8_54U0CbFo1RSXbmc-8IUA,Caz S.,"Evanston, IL",July 2009,0,12,0,7,4,5,0,0,0
LmSTOXf2nldK9KDZ7tPiZA,Lindsay Meow M.,"Lombard, IL",July 2008,91,109,7,175,84,92,64,54,8
s1Hsu9cFf5qJym5-ujO2MQ,Joanna I Like Food F.,"Somerville, MA",January 2008,101,406,2,356,196,91,72,0,10
3n4EpCCh23wruhLVjTu9ag,P B.,"Scottsdale, AZ",April 2009,0,7,2,10,2,3,0,0,0
B5UG0_1vtvVNduWYdNvomQ,Sonchoi H.,"Chicago, IL",March 2009,8,23,0,14,7,5,6,0,1
tPA-sADpemoeEXFePGiJrA,Rohit A.,"Chicago, IL",December 2011,0,8,0,0,0,0,0,0,0
iDbG3khhpOUkyieqyYjPuA,Eric B.,"Chicago, IL",January 2008,22,10,0,16,11,10,2,0,0
K5_Ofj6XhYamiwauA2drZw,Tom P.,"Chicago, IL",April 2007,0,21,0,16,3,3,0,0,0
G-7_BK5Nc4wvvk2U56VESA,am s.,"Chicago, IL",April 2008,4,5,0,3,0,0,0,0,0
wd3xoNaDLib8dhQ7BxUl6g,Stacey L.,"Madison, WI",September 2009,25,166,37,256,110,83,32,0,1
Lbj4gfikJyKrvU1aSCVWaQ,MoeGirl moe-town K.,"Chicago, IL",May 2009,3,8,0,7,2,5,1,0,2
OPC4_a_Xlu3EA0rGDBmUvQ,lorna j.,"Chicago, IL",January 2009,12,13,0,25,16,15,2,0,0
hAgaqzL_BsZvKe6DLMsMUg,Jesselynn S.,"West Los Angeles, CA",June 2007,13,42,5,51,53,27,18,0,2
ZER5cxahfU7AN8okZu9InA,Kathy T.,"Santa Ana, CA",March 2008,174,306,5,332,170,140,108,91,13
c7oy3kPA1ZVgpk1-SkNYIw,J karina K.,"Park Ridge, IL",July 2009,8,22,0,14,7,13,0,0,1
nVF7Fp4ARsI6pBKq7Bw6GQ,Jake H.,"Des Plaines, IL",June 2011,6,12,0,9,6,11,5,0,0
Rj08dtK0Kp9h_8BOkmnZgA,Jennifer R.,"Chicago, IL",January 2010,2,2,0,4,0,0,0,0,0
9dTnpsb_tO25h44IAoeRjQ,Jonathan K.,"Tucson, AZ",July 2011,19,71,0,26,5,12,9,3,0
wUqB3KhG9Vagzz-YlN_nCg,Dani L.,"San Francisco, CA",April 2007,14,25,1,14,17,12,15,0,2
u7h1RK5kcu9jLnw2PCc-xg,Jessie L.,"Chicago, IL",November 2010,3,9,1,1,0,0,1,0,0
ch_gWo0vbv-w-oEoY7ZEYw,Jeff M.,"Utica, MI",June 2010,15,16,1,4,2,3,2,39,0
v1VUUVc406_Mwjr8gxWORA,Garrett Honest Abe C.,"San Francisco, CA",October 2008,8,44,1,37,22,28,12,0,0
eVRHR1hH9IXg0_K2ekyk6w,"Serena It's pop, not soda! B.","Arlington, VA",July 2009,29,177,1,119,42,24,33,0,2
2W1-uw0M6eqUaLmc0VEOyg,Michelle asianricegirl M.,"Chicago, IL",September 2010,65,106,8,127,37,30,25,0,2
aS0f-OAog6zVNMI3RxGCTg,Amanda S.,"Chicago, IL",February 2011,17,11,0,2,0,0,0,0,0
Nc1N6NiGv5PTWVUMPOf1mQ,Drea C.,"Chicago, IL",April 2007,23,57,0,96,79,117,41,0,5
JbjoR1Krm_PPzus4Koe60A,Esther Sooshi L.,"Chicago, IL",June 2009,11,27,0,33,7,7,21,0,5
unqGNHre--XRVkPL9IbT5g,Widmest E.,"Chicago, IL",March 2007,1,23,4,13,4,6,3,0,0
jr66JIqxx9UmHmox7TXXZw,O NO O.,"Chicago, IL",November 2007,1,60,0,63,25,27,2,0,0
LSXeAhq3r0XXA6CT4ysc5A,Mindy A.,"Boston, MA",January 2009,17,117,4,76,28,19,12,0,0
JlzE7rEbWI9CsPoOemH-Kw,Alex ABY Y.,"Chicago, IL",December 2008,0,11,0,3,2,2,1,0,0
vf7xXmDndPDwx2-7waG9HQ,Wendy S.,"San Francisco, CA",September 2006,163,309,2,251,114,76,74,0,13
GNjt-SNbtN88LSrHSLknxA,Rachel G.,"Chicago, IL",May 2008,5,9,0,4,2,1,0,0,0
7h7nZHITeXlHFi9q6096Ng,Hallie Everything in Excess B.,"Chicago, IL",November 2008,3,17,1,39,15,7,4,0,0
SufA7yU-RGYLQ5gzVCinog,Orzo Skipper R.,"West Lafayette, IN",March 2009,0,8,1,0,0,1,0,0,0
Thqmi80NG9cktPjGZ4MtSw,Meghan D.,"Chicago, IL",February 2009,5,9,0,7,2,1,0,0,0
U54hPQorhxzb58ZCOirZwA,Shannon S.,"Chicago, IL",March 2011,1,7,0,5,0,0,0,0,0
iflEFcU3QJMEB9YFAsv72Q,Mike U.,"Emeryville, CA",October 2007,28,124,9,163,100,101,97,20,4
DAwAaxnITNdtGx4afnSZDw,Jacqueline K.,"Detroit, MI",November 2006,1,48,5,48,12,7,9,0,0
PPlawQhiUX0h3xk-62ejvA,Allison C.,"Chicago, IL",September 2008,4,26,1,6,4,5,2,0,0
ZiigDAL0_8GZkJiNefOKIQ,Anthony Ant B.,"Chicago, IL",January 2008,15,20,0,8,4,7,4,0,0
3L6K0AkmuHchT7e6lSVqXQ,amy h.,"Chicago, IL",November 2008,26,53,0,43,12,43,0,0,3
UlWjCZSmBLHQxuLim-pOuA,sara h.,"Saint Louis, MO",December 2009,95,65,7,93,43,15,56,205,3
Ce0ceZK6jT19kg0HEJjOrg,Rick M.,"Chicago, IL",August 2011,0,3,0,0,0,0,0,0,0
ZH-OEKC-dOGQszEnXLpXnw,Dave Papercut F.,"Medford, MA",August 2009,87,70,7,310,217,302,249,0,5
HwnBYa7MRFj1odI5Jcg5sQ,Alisonbzz z.,"Playa Del Rey, Los Angeles, CA",August 2008,16,33,0,29,14,14,2,0,1
7_cyx6mQQIeOqa0MORcgZQ,Marc K.,"Indianapolis, IN",April 2007,7,96,37,75,26,6,7,1,2
lS1FwrCqaqVYXlaOoYQeSA,Eric S.,"Chicago, IL",December 2009,8,4,0,0,0,0,0,4,0
K2GXS6XJyXu01FC6_FKmNg,Jeff Jeffrey W.,"Providence, RI",June 2011,24,161,6,52,48,49,28,14,3
umkNAYfew27Kzu4CL4IREQ,Matt O.,"Chicago, IL",December 2008,0,16,0,17,6,1,0,0,0
e2jt17Yo7PPmiRO8XbJabA,Maria FOODIE M.,"Chicago, IL",March 2010,3,9,0,1,0,0,0,1,0
wAnztRpGoXDMVJ7Pegkxzw,Jennifer H.,"Venice, CA",January 2008,47,161,5,158,96,67,43,0,4
C6kfrPQqMuwh4qf5F8vQVQ,Paul B.,"Hennepin, MN",July 2009,0,14,1,9,2,5,0,0,0
p2ek71IgPEhjWVqBBMvL3w,David P.,"Minneapolis, MN",September 2009,0,5,1,0,0,1,0,0,0
n3oFsa1S1-iAHztjMtQQnw,Eric G.,"Chicago, IL",June 2009,2,19,0,9,4,2,1,0,1
H0eXmOJkHt6o-ER8EjyDNw,Queenie Santa Foca Monaca! R.,"San Francisco, CA",January 2009,58,72,7,182,126,93,78,0,8
ZSevQHDF3hSFtLs828RdFw,Jeffrey S.,"Brenham, TX",June 2010,5,223,32,93,21,29,7,6,1
ok_ibOKCK1Lz7jEudURfZg,Careth T.,"Chicago, IL",May 2009,10,11,1,4,1,1,1,5,0
KbvByVLRPa0ObnIdR4Ibmw,tatyana o.,"Portland, OR",October 2004,7,84,22,99,32,42,16,0,0
Dp50jk6KxItEtD4TpMMEIg,Brittny K.,"San Antonio, TX",November 2011,0,8,0,0,0,1,1,0,0
MhbITRr34VjmaMLvVKhkrw,J K.,"Chicago, IL",December 2011,0,2,0,1,0,2,0,0,0
swTrCnH84Uh7ORk_vnxShA,Liz G.,"Bolingbrook, IL",November 2009,1,39,7,30,2,7,3,0,0
9SJD7ZnLdzTE_ogf2ySLLQ,David MrToolBox B.,"Bradenton, FL",May 2010,3,83,15,97,14,13,3,10,2
TaG_8l0egj2bL8aqCo4-3g,Madison S.,"Chicago, IL",October 2009,0,5,0,1,0,0,0,0,0
yJiQlwaP8ub13JCEY_vrPw,Alexis Alexisaurus M.,"Boston, MA",April 2009,22,75,11,69,27,22,8,0,2
Ai_mXs1MqAV7dWaeZMWckA,June P.,"San Francisco, CA",August 2008,13,54,0,20,4,4,0,1,0
NRSmV6PfQc7zw5VzYj1x0w,Maggie G.,"Chicago, IL",January 2010,0,10,0,4,3,3,0,0,0
